accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays
675,1,4.748314,paypal,0.0
99,1,4.836982,creditcard,0.0
990,1,4.921318,creditcard,575.904166667
1424,1,4.52458,creditcard,676.384027778
2000,1,5.040929,creditcard,4.42847222222
4,1,4.895263,creditcard,3.07430555556
1025,1,4.836982,creditcard,316.708333333
158,1,4.962055,creditcard,157.896527778
955,1,5.040929,creditcard,924.238194444
2000,1,4.742303,creditcard,77.4319444444
2000,1,4.52458,creditcard,29.7006944444
2000,1,4.962055,paypal,0.0
4,1,5.034622,creditcard,0.0
1448,2,3.954522,creditcard,0.00138888888889
2000,1,4.836982,creditcard,55.0833333333
113,1,4.52458,storecredit,111.999305556
2,1,5.040929,creditcard,0.0
3,1,4.742303,paypal,0.0
98,2,4.745402,creditcard,97.9493055556
474,1,4.505662,creditcard,463.341666667
142,1,4.742303,storecredit,141.813194444
2000,1,4.921318,creditcard,264.748611111
166,1,4.745402,storecredit,0.0
2000,1,5.017904,creditcard,0.000694444444444
2000,1,4.921318,paypal,0.000694444444444
2000,1,4.057414,creditcard,164.003472222
190,1,4.876771,creditcard,1.84027777778
2000,1,3.954522,creditcard,850.565972222
64,1,4.745402,paypal,63.9173611111
1516,1,3.483951,creditcard,97.475
18,1,4.962055,creditcard,17.9784722222
7,1,4.505662,creditcard,0.0
57,1,4.52458,creditcard,0.0
267,1,4.962055,creditcard,2.93611111111
2,1,4.962055,paypal,1.20625
73,1,5.017904,paypal,0.00763888888889
2,1,5.017904,creditcard,1.18541666667
823,1,3.483951,creditcard,0.586111111111
129,1,5.034622,paypal,0.0
2000,1,4.895263,creditcard,530.59375
21,1,5.040929,creditcard,0.0
116,1,4.836982,paypal,0.00972222222222
529,1,4.895263,creditcard,0.0
17,1,4.745402,creditcard,16.0902777778
1904,1,5.034622,creditcard,0.000694444444444
1373,1,4.505662,creditcard,0.00416666666667
229,1,4.965339,paypal,0.213888888889
887,1,4.886641,creditcard,709.916666667
2000,1,4.461622,creditcard,0.0
774,1,4.895263,creditcard,0.00347222222222
620,1,4.886641,creditcard,0.0
13,1,5.034622,creditcard,12.9631944444
2000,1,4.876771,creditcard,729.247916667
233,1,4.742303,paypal,0.0
792,1,4.921318,storecredit,36.1118055556
771,1,4.876771,creditcard,545.870833333
667,1,4.836982,creditcard,461.872916667
78,1,5.040929,paypal,0.353472222222
1671,1,4.921349,paypal,0.0
2000,1,4.921318,creditcard,0.0
602,1,4.742303,creditcard,0.00902777777778
2000,1,4.836982,creditcard,0.0
1989,1,4.52458,creditcard,0.00555555555556
2000,1,4.836982,creditcard,190.902083333
730,1,5.017904,creditcard,0.0
107,1,4.895263,creditcard,106.615277778
1138,1,5.034622,creditcard,0.0
22,1,4.52458,creditcard,21.8125
3,1,4.965339,creditcard,0.00138888888889
2000,1,4.836982,storecredit,53.6125
68,1,4.748314,creditcard,36.7402777778
2000,1,4.836982,paypal,297.749305556
2000,1,5.017904,creditcard,609.186805556
697,1,5.034622,paypal,0.0
637,1,4.876771,creditcard,0.0
2000,1,4.921349,paypal,610.147916667
2000,2,3.066058,paypal,1212.47986111
2000,1,3.575983,creditcard,393.802777778
1982,1,5.034622,storecredit,300.924305556
189,1,4.921318,creditcard,0.0
2000,1,4.921318,creditcard,423.615972222
2000,1,4.921349,creditcard,0.000694444444444
2000,1,4.921349,creditcard,0.0
4,1,4.962055,creditcard,0.0
61,1,4.057414,creditcard,60.4173611111
174,1,4.962055,creditcard,0.0
1992,1,4.461622,creditcard,187.727083333
1,1,5.034622,creditcard,0.000694444444444
38,1,4.886641,creditcard,0.0
1678,1,4.836982,creditcard,0.714583333333
2000,1,4.745402,creditcard,0.0
1865,1,4.895263,creditcard,0.0
163,1,4.745402,paypal,0.0
1202,1,5.034622,paypal,0.00208333333333
2000,1,4.895263,paypal,617.404166667
156,1,4.742303,creditcard,0.0
203,1,4.921349,creditcard,0.00486111111111
767,1,3.954522,creditcard,402.452083333
33,1,5.040929,creditcard,0.0
165,1,4.52458,storecredit,0.000694444444444
1352,1,4.895263,creditcard,0.000694444444444
1960,1,4.921349,paypal,0.0
1667,1,4.962055,creditcard,10.9368055556
1927,1,5.034622,paypal,0.0
862,1,4.742303,creditcard,0.0
196,1,3.575983,creditcard,195.376388889
53,1,4.921318,creditcard,0.0
5,1,4.895263,creditcard,4.03958333333
2000,1,4.965339,creditcard,133.850694444
1992,1,4.921318,paypal,0.0
757,1,4.742303,storecredit,0.00277777777778
122,1,4.505662,paypal,118.222222222
2000,1,4.895263,creditcard,0.0
2000,1,4.965339,creditcard,643.0375
2,1,4.921349,creditcard,1.11458333333
2000,1,4.742303,storecredit,816.46875
1650,1,3.954522,creditcard,0.331944444444
2000,1,5.040929,creditcard,0.00763888888889
74,1,4.52458,creditcard,73.2479166667
271,1,5.017904,paypal,0.0
84,1,4.742303,creditcard,0.0
1436,1,4.921318,creditcard,0.000694444444444
4,1,4.836982,creditcard,3.9375
2000,1,4.965339,creditcard,0.0
2000,1,4.461622,paypal,0.00277777777778
12,1,4.748314,storecredit,11.6826388889
2,1,4.921349,creditcard,1.0625
6,1,4.745402,creditcard,0.0
1709,1,4.921318,storecredit,1.18125
193,2,4.895263,creditcard,7.59652777778
79,1,4.962055,paypal,78.1527777778
867,1,4.876771,creditcard,866.204166667
66,1,4.962055,creditcard,0.000694444444444
2000,1,4.748314,creditcard,0.000694444444444
1618,1,4.505662,paypal,840.55625
1272,1,4.965339,paypal,0.0
1174,1,4.52458,creditcard,0.0
372,1,4.965339,creditcard,0.000694444444444
238,1,5.040929,creditcard,0.000694444444444
1488,1,4.895263,creditcard,0.0
2,1,5.040929,paypal,0.0
2,2,4.895263,creditcard,0.025
4,1,4.962055,creditcard,3.75902777778
375,1,4.921318,paypal,0.0
430,1,4.962055,creditcard,0.0
2,1,4.921349,paypal,1.00555555556
894,1,5.034622,creditcard,240.977777778
112,1,4.742303,creditcard,0.0
1715,1,4.461622,creditcard,717.6875
2000,1,4.965339,creditcard,0.0
936,1,5.034622,creditcard,0.0
1307,1,5.034622,paypal,0.0
65,1,4.965339,creditcard,0.00902777777778
1217,1,4.921318,creditcard,186.825
2000,1,4.742303,creditcard,1343.52986111
2000,1,4.965339,creditcard,0.0
817,1,5.017904,creditcard,0.0
33,1,5.040929,creditcard,0.000694444444444
2000,1,4.921349,creditcard,9.73888888889
314,1,4.895263,creditcard,71.7923611111
14,1,4.52458,storecredit,12.9784722222
2000,1,4.505662,creditcard,0.00694444444444
12,1,4.836982,paypal,0.00694444444444
596,1,4.965339,creditcard,0.0
150,1,4.895263,creditcard,149.788888889
301,1,4.876771,creditcard,300.943055556
49,1,4.745402,paypal,48.7166666667
468,1,4.921318,creditcard,0.0
42,1,5.034622,paypal,0.0
197,1,4.876771,creditcard,139.745833333
4,1,4.748314,paypal,0.0
1497,1,4.965339,creditcard,0.0
2000,1,4.886641,paypal,0.0
555,1,5.040929,creditcard,0.000694444444444
222,1,4.962055,creditcard,0.0
714,1,4.748314,creditcard,0.0
52,1,4.745402,creditcard,0.0
2000,1,5.017904,creditcard,6.03611111111
7,1,2.596228,creditcard,0.0
1,2,3.954522,creditcard,0.00902777777778
2,1,4.742303,creditcard,1.61388888889
1824,1,3.066058,creditcard,0.000694444444444
1335,1,5.017904,creditcard,0.0111111111111
1256,1,4.921349,creditcard,713.964583333
1022,1,4.895263,creditcard,0.0
2000,1,4.52458,storecredit,994.063194444
160,1,4.921349,paypal,0.000694444444444
2000,1,4.965339,creditcard,302.459722222
953,1,4.742303,creditcard,430.000694444
80,1,3.954522,paypal,79.8027777778
46,1,4.836982,creditcard,0.025
14,1,4.962055,creditcard,13.8097222222
222,1,4.962055,creditcard,221.707638889
55,1,4.886641,paypal,0.0
227,1,4.836982,storecredit,226.026388889
1463,1,4.876771,creditcard,0.0
1093,1,5.034622,creditcard,0.0
2000,1,4.505662,creditcard,360.020138889
1701,1,4.505662,creditcard,0.295833333333
15,1,4.836982,creditcard,14.1013888889
1645,1,4.836982,creditcard,88.7263888889
192,1,4.876771,paypal,0.0
1266,1,4.921349,creditcard,0.0
2000,1,4.505662,paypal,0.0
2000,1,4.742303,creditcard,0.959027777778
3,1,4.057414,creditcard,0.0
1822,1,4.962055,creditcard,1532.2625
815,1,4.748314,creditcard,699.909722222
193,1,4.057414,creditcard,0.0
830,1,4.921349,paypal,0.00625
228,1,4.876771,creditcard,0.0
850,1,4.895263,creditcard,0.000694444444444
952,1,3.066058,creditcard,0.0763888888889
5,1,5.017904,paypal,0.0
171,1,4.836982,paypal,170.961805556
102,1,4.886641,creditcard,0.00138888888889
116,1,4.505662,creditcard,0.0
24,1,4.52458,paypal,22.9375
69,1,5.040929,creditcard,0.0
1972,1,2.94894,creditcard,1488.84305556
297,1,4.965339,creditcard,0.000694444444444
24,1,4.876771,creditcard,23.0729166667
1242,1,4.895263,creditcard,0.0
2000,1,5.040929,creditcard,649.452083333
562,1,4.965339,creditcard,0.000694444444444
898,1,4.742303,creditcard,0.0
1544,1,4.745402,creditcard,0.0
148,1,4.745402,storecredit,0.0
1,3,4.962055,creditcard,0.0520833333333
20,1,4.886641,creditcard,19.7430555556
175,1,4.836982,creditcard,174.333333333
946,1,4.876771,creditcard,0.00972222222222
2000,1,4.52458,creditcard,0.150694444444
125,1,4.886641,creditcard,124.920833333
2000,1,5.017904,paypal,0.0
2000,1,4.965339,creditcard,0.000694444444444
2000,1,3.954522,paypal,0.354166666667
567,2,4.965339,creditcard,0.0
2000,1,5.034622,storecredit,1.18888888889
2000,1,4.921349,creditcard,0.00277777777778
25,1,4.876771,creditcard,24.2409722222
1545,1,3.066058,creditcard,0.0430555555556
775,1,4.745402,creditcard,604.647916667
1990,1,4.057414,creditcard,820.060416667
183,1,4.886641,creditcard,0.0
31,1,4.962055,creditcard,30.1395833333
33,5,4.895263,creditcard,32.8861111111
25,1,4.52458,creditcard,24.0208333333
1193,1,4.921318,creditcard,180.056944444
249,1,4.461622,paypal,0.00138888888889
2000,1,4.921318,creditcard,675.469444444
3,1,4.965339,paypal,0.000694444444444
2000,1,3.954522,creditcard,0.0
1,1,4.921318,paypal,0.000694444444444
2000,1,4.505662,creditcard,163.939583333
179,1,4.895263,paypal,0.0
165,1,4.505662,creditcard,0.0
19,1,4.965339,creditcard,16.00625
91,1,5.040929,creditcard,0.0
82,1,4.52458,creditcard,81.5013888889
2000,1,5.017904,creditcard,0.0
2,1,4.057414,paypal,0.00902777777778
2000,1,4.965339,creditcard,839.132638889
2000,1,5.017904,creditcard,426.2125
1976,1,5.017904,paypal,0.0
42,1,4.748314,creditcard,0.0
2000,1,4.876771,creditcard,1126.17361111
2000,1,4.962055,creditcard,0.0
2,1,4.742303,paypal,0.00138888888889
258,1,4.742303,storecredit,104.471527778
97,1,4.52458,creditcard,96.1354166667
918,1,4.52458,creditcard,0.0
1792,1,4.886641,creditcard,237.272916667
770,1,4.962055,paypal,0.00277777777778
1991,1,4.876771,creditcard,0.0
3,1,4.921349,creditcard,2.925
963,2,4.742303,creditcard,0.0
46,1,4.057414,creditcard,0.0
97,1,4.52458,creditcard,96.2486111111
2000,1,4.962055,storecredit,0.0
45,1,4.52458,creditcard,44.1875
2000,1,4.886641,paypal,984.120138889
1579,1,4.876771,creditcard,98.0680555556
7,1,4.52458,creditcard,6.95069444444
2000,1,4.886641,creditcard,157.043055556
152,1,4.742303,creditcard,26.5986111111
1286,1,4.876771,paypal,1285.77222222
2,1,4.895263,paypal,0.0
29,1,4.921349,creditcard,0.0
1615,2,4.52458,creditcard,0.0
2000,1,4.886641,creditcard,0.00277777777778
584,1,4.876771,creditcard,0.00138888888889
1952,1,4.745402,creditcard,0.0
215,1,4.886641,creditcard,0.0
88,1,4.886641,storecredit,0.0
2000,1,4.057414,creditcard,26.23125
1005,1,3.575983,paypal,0.0201388888889
1690,1,4.921318,paypal,0.0708333333333
1648,1,5.040929,creditcard,42.5354166667
48,1,5.017904,creditcard,0.0
1032,1,4.895263,creditcard,0.00763888888889
115,1,4.461622,paypal,0.00208333333333
2000,1,4.748314,creditcard,0.0
371,1,4.505662,creditcard,298.481944444
3,1,4.886641,creditcard,0.0
39,2,5.040929,creditcard,0.000694444444444
283,1,4.836982,storecredit,0.0
2000,1,5.040929,creditcard,1.86458333333
16,1,5.040929,creditcard,15.4861111111
1849,1,4.876771,storecredit,364.706944444
2000,1,4.965339,paypal,1143.90416667
9,1,5.040929,creditcard,0.00208333333333
1546,1,4.965339,paypal,0.0
31,1,4.748314,paypal,0.00138888888889
65,1,4.962055,creditcard,0.0
1569,1,4.748314,paypal,0.0
111,1,4.895263,paypal,33.8625
1654,1,4.742303,paypal,1546.70486111
644,1,4.057414,creditcard,319.361111111
1858,1,5.034622,creditcard,3.00069444444
2000,1,4.52458,creditcard,0.00555555555556
1371,1,4.461622,creditcard,0.0
1277,1,4.461622,creditcard,0.0
13,1,4.962055,creditcard,0.0
12,1,4.895263,creditcard,11.6326388889
1198,1,3.483951,paypal,0.0
2000,1,4.895263,creditcard,0.0
90,1,4.745402,creditcard,89.9236111111
2,1,4.921318,creditcard,0.0
101,1,4.921349,creditcard,90.1222222222
94,1,5.040929,creditcard,0.0
2000,1,4.748314,paypal,724.898611111
9,1,4.921349,paypal,0.0
1347,1,4.962055,paypal,0.0131944444444
1738,1,4.886641,paypal,0.0
6,1,4.742303,creditcard,0.000694444444444
649,1,4.921318,creditcard,648.050694444
450,1,4.836982,creditcard,0.00138888888889
35,1,4.748314,paypal,0.0
621,2,4.742303,creditcard,527.199305556
2,2,4.876771,creditcard,0.0
299,1,4.895263,creditcard,0.0
924,1,4.886641,storecredit,633.061805556
5,1,4.745402,creditcard,4.12638888889
464,1,4.921318,creditcard,463.102777778
126,1,4.745402,paypal,27.7638888889
6,1,4.836982,paypal,0.00208333333333
2,1,4.965339,creditcard,0.0
255,1,4.057414,creditcard,0.0
182,1,5.017904,creditcard,0.0
2000,1,4.748314,creditcard,0.00277777777778
95,1,4.886641,creditcard,0.0
53,1,5.017904,paypal,52.1166666667
1102,1,4.057414,creditcard,1088.97986111
1143,1,4.965339,creditcard,63.1256944444
2000,1,5.040929,creditcard,0.0
2000,1,4.836982,paypal,77.0395833333
117,1,5.034622,creditcard,8.99166666667
58,1,4.745402,creditcard,57.0361111111
630,1,4.962055,creditcard,0.0
118,1,4.886641,creditcard,109.828472222
2,1,4.921318,paypal,1.54236111111
2,1,4.921349,creditcard,0.00277777777778
2000,1,4.886641,paypal,455.515972222
1507,1,4.52458,creditcard,462.027777778
3,1,4.895263,paypal,2.80347222222
2000,1,4.921318,creditcard,131.064583333
618,2,4.748314,creditcard,0.00555555555556
619,1,4.921318,creditcard,82.9854166667
1577,2,5.034622,storecredit,0.0
40,1,4.876771,creditcard,0.0
42,1,4.505662,paypal,0.0
2000,1,4.505662,creditcard,218.009722222
2000,1,3.483951,creditcard,0.0
1054,1,4.52458,creditcard,734.154166667
756,1,4.886641,creditcard,0.0
2000,1,4.461622,creditcard,689.511111111
2000,1,4.921318,paypal,0.0
1960,1,5.017904,creditcard,0.0
60,1,4.52458,creditcard,58.9791666667
2000,1,4.836982,creditcard,0.0
2000,1,4.505662,creditcard,0.0138888888889
2000,1,4.886641,storecredit,4.33333333333
136,1,3.954522,paypal,0.0
1999,1,4.962055,paypal,0.000694444444444
243,4,4.745402,creditcard,0.00138888888889
1040,1,4.886641,paypal,0.0
284,1,4.886641,paypal,0.0
2000,1,4.886641,creditcard,987.715972222
1550,1,3.066058,creditcard,960.207638889
1667,1,4.836982,creditcard,0.0
5,1,4.52458,paypal,4.8625
48,1,5.017904,paypal,0.0
823,1,4.886641,creditcard,0.0
576,1,4.876771,paypal,0.0395833333333
2,2,4.745402,paypal,1.05277777778
1088,1,5.034622,creditcard,239.835416667
3,1,5.034622,creditcard,0.0
2000,1,4.962055,paypal,0.000694444444444
2000,1,4.742303,creditcard,0.00277777777778
802,1,4.876771,paypal,155.952777778
53,1,4.52458,paypal,0.0
1955,1,4.836982,creditcard,0.00625
1707,1,4.876771,creditcard,0.0173611111111
188,2,3.954522,paypal,0.0
1531,1,4.505662,creditcard,0.0756944444444
2000,1,4.921318,creditcard,0.0
1011,1,4.962055,paypal,200.803472222
1865,1,4.962055,creditcard,36.81875
5,1,4.886641,storecredit,4.03263888889
26,1,5.017904,creditcard,0.0
2000,1,4.057414,creditcard,0.0263888888889
2000,1,4.962055,creditcard,0.000694444444444
176,1,4.742303,paypal,157.588888889
593,1,4.895263,creditcard,119.826388889
6,1,4.745402,paypal,5.62916666667
1178,1,4.921349,creditcard,0.122916666667
2000,1,4.057414,paypal,0.0118055555556
2000,1,5.034622,creditcard,0.0
2000,1,5.040929,creditcard,0.0
151,1,4.965339,creditcard,150.494444444
2000,1,4.921349,creditcard,0.0791666666667
2000,1,4.748314,creditcard,471.681944444
197,1,4.748314,creditcard,0.0
83,1,4.962055,creditcard,82.0638888889
798,1,4.895263,creditcard,0.0
833,1,4.962055,creditcard,0.0138888888889
2000,1,3.954522,creditcard,477.529861111
7,1,4.876771,creditcard,0.0
1809,1,4.886641,storecredit,0.00347222222222
3,1,4.505662,creditcard,2.53611111111
2000,1,4.876771,paypal,1.78958333333
229,1,4.505662,creditcard,50.0243055556
2,1,4.461622,creditcard,0.0
23,1,5.034622,creditcard,0.0
2000,1,4.921318,creditcard,0.0548611111111
22,1,4.745402,paypal,0.0
134,4,4.836982,creditcard,0.0
2,1,4.742303,creditcard,1.40486111111
2000,1,4.836982,paypal,0.0
903,10,4.748314,creditcard,119.042361111
1407,2,4.962055,creditcard,0.0
2000,1,5.017904,paypal,530.871527778
2000,1,4.742303,creditcard,1.77986111111
42,1,4.505662,paypal,41.875
132,1,4.876771,creditcard,0.0
2000,1,4.461622,creditcard,4.55347222222
16,1,4.962055,creditcard,3.1875
91,1,4.52458,creditcard,0.0
3,2,4.461622,paypal,2.8875
3,1,4.748314,creditcard,0.0
2000,1,4.748314,creditcard,0.00486111111111
2000,1,4.965339,creditcard,403.140277778
13,1,4.895263,creditcard,12.675
1913,1,4.886641,creditcard,0.0
301,1,4.895263,paypal,0.0
1477,1,4.745402,creditcard,64.5923611111
713,1,3.483951,creditcard,331.549305556
1750,1,5.017904,paypal,0.00138888888889
1293,1,4.742303,creditcard,0.00763888888889
2000,1,4.742303,creditcard,0.0
2000,1,4.836982,creditcard,0.0
40,1,4.962055,creditcard,0.0
831,1,4.921349,creditcard,0.000694444444444
449,1,4.962055,creditcard,246.125
4,1,4.921318,creditcard,3.43958333333
15,1,4.921349,creditcard,0.0
173,1,4.836982,creditcard,0.0
415,1,4.505662,paypal,414.23125
21,1,4.886641,paypal,0.0
59,1,4.52458,storecredit,0.000694444444444
2,1,4.057414,creditcard,0.0
2,1,4.876771,creditcard,1.98819444444
2000,1,4.962055,creditcard,0.0
16,1,4.921349,creditcard,0.0
73,1,4.921349,paypal,0.0
1301,1,4.886641,paypal,0.0
100,1,4.965339,creditcard,0.0
2000,1,5.017904,creditcard,0.0
32,2,4.836982,paypal,0.0
1045,1,4.876771,creditcard,0.00486111111111
2000,1,4.745402,creditcard,1781.89305556
2000,1,4.965339,paypal,0.0
127,1,5.034622,creditcard,41.3263888889
190,1,5.034622,creditcard,0.0
2000,1,4.895263,creditcard,600.990972222
955,1,4.876771,paypal,0.0
751,1,4.876771,creditcard,1.01527777778
29,1,3.954522,creditcard,0.0
2000,1,5.040929,creditcard,813.198611111
1682,1,4.057414,creditcard,0.00555555555556
1209,2,4.962055,creditcard,0.0
2000,1,4.876771,paypal,0.00138888888889
376,1,4.921349,paypal,370.730555556
2000,1,4.836982,creditcard,38.1354166667
324,1,5.017904,creditcard,0.0
238,1,4.742303,creditcard,0.0
1842,1,4.461622,creditcard,1262.71736111
1725,1,4.057414,creditcard,0.0
1232,1,4.886641,creditcard,0.0
2000,1,4.876771,creditcard,365.872222222
35,1,5.040929,creditcard,0.0
1012,1,4.748314,creditcard,6.7125
930,1,4.836982,creditcard,0.00138888888889
2000,1,4.895263,paypal,16.525
267,1,4.505662,creditcard,0.000694444444444
879,1,4.52458,creditcard,783.382638889
123,1,4.965339,creditcard,0.0
174,1,4.921349,creditcard,0.0
8,1,4.057414,creditcard,0.0
159,1,4.748314,creditcard,158.771527778
796,1,4.895263,paypal,0.0
621,1,4.748314,creditcard,0.0
240,1,3.483951,paypal,239.704166667
825,1,4.886641,creditcard,0.0
1229,1,4.52458,creditcard,0.0
2000,1,4.745402,paypal,226.977083333
1449,1,5.040929,paypal,43.5590277778
448,1,4.748314,creditcard,446.95625
4,1,4.836982,creditcard,2.64930555556
231,1,4.962055,creditcard,0.000694444444444
2,1,5.017904,creditcard,0.0
1268,1,4.876771,paypal,0.340972222222
2000,1,4.921318,creditcard,0.0
724,1,4.921349,paypal,0.0222222222222
122,1,4.461622,paypal,121.45
2000,1,4.748314,creditcard,26.8104166667
1,1,4.836982,paypal,0.0
9,1,4.836982,storecredit,0.0125
1694,1,4.745402,creditcard,0.0
